losses,reward
-51.471378326416016,27.18808364868164
28.306249618530273,26.790258407592773
27.154560089111328,27.090713500976562
18.84564971923828,27.178619384765625
-0.16996026039123535,27.20318031311035
-13.819234848022461,26.978300094604492
-34.0820198059082,27.061904907226562
-7.419780254364014,26.845417022705078
9.82826042175293,26.938493728637695
17.198829650878906,26.922821044921875
-12.055145263671875,27.074888229370117
-8.42540168762207,27.108917236328125
6.0899834632873535,27.23322296142578
34.17388916015625,26.884428024291992
12.52241325378418,26.968164443969727
0.880216121673584,26.707048416137695
-74.27229309082031,27.01852798461914
-91.58824920654297,26.9464054107666
-83.8369369506836,26.799999237060547
-107.99230194091797,27.273303985595703
-62.527889251708984,27.097599029541016
-0.3258242607116699,26.925922393798828
19.958251953125,26.97294807434082
46.04729080200195,26.70293426513672
8.24106216430664,26.97411346435547
-27.122928619384766,27.02353286743164
-18.62335205078125,26.76441764831543
-28.205074310302734,27.011207580566406
-11.283003807067871,27.130207061767578
36.13392639160156,27.038684844970703
52.50642013549805,27.101119995117188
51.5191650390625,27.054826736450195
50.17311096191406,26.841156005859375
8.711828231811523,26.922683715820312
-70.37078094482422,27.28171157836914
-92.4526138305664,27.221141815185547
-91.302490234375,27.128875732421875
-45.605167388916016,26.72157096862793
-29.843341827392578,26.868793487548828
15.172996520996094,26.880756378173828
33.6066780090332,26.930194854736328
55.84945297241211,26.676300048828125
37.88859939575195,26.707683563232422
-15.036151885986328,26.953365325927734
-33.246089935302734,27.02834129333496
10.345413208007812,26.601747512817383
-38.42045974731445,27.047603607177734
-27.986751556396484,27.023548126220703
-15.226786613464355,27.16985511779785
48.713768005371094,26.890317916870117
44.637794494628906,27.137081146240234
65.92398834228516,26.90785789489746
38.75111770629883,26.97135353088379
-3.342435836791992,27.0887508392334
-20.095218658447266,27.129051208496094
-6.3880157470703125,26.992023468017578
18.364646911621094,26.971694946289062
47.05140686035156,26.632062911987305
17.716167449951172,26.81942367553711
-47.7763557434082,27.242137908935547
-47.813720703125,27.11266326904297
-18.435169219970703,26.829681396484375
25.20193099975586,26.597097396850586
-6.799944877624512,27.04767608642578
21.36823081970215,26.96364974975586
47.040977478027344,26.654542922973633
19.711380004882812,26.815534591674805
-24.233049392700195,26.96689224243164
-7.476660251617432,26.611120223999023
-46.20447540283203,27.21817398071289
7.379505157470703,26.824310302734375
-4.663262367248535,27.016345977783203
40.598724365234375,26.720056533813477
64.63853454589844,26.409122467041016
19.371564865112305,26.770692825317383
-20.282381057739258,26.8653621673584
-17.383689880371094,26.71353530883789
-24.903270721435547,26.905025482177734
-2.4701297283172607,26.885028839111328
36.50147247314453,26.866479873657227
37.077022552490234,27.07500457763672
29.128955841064453,27.145570755004883
24.67425537109375,26.948835372924805
25.504165649414062,26.523662567138672
-50.315040588378906,26.91713523864746
-68.20172882080078,26.866884231567383
-52.201778411865234,26.560503005981445
-67.0339126586914,26.896060943603516
-18.887609481811523,26.63564682006836
14.8748779296875,26.700082778930664
34.585121154785156,26.661022186279297
31.34164810180664,26.758264541625977
28.574413299560547,26.591707229614258
-21.221738815307617,26.902843475341797
-24.11858558654785,26.79414939880371
-2.189511775970459,26.587766647338867
4.909144401550293,26.76205062866211
9.118094444274902,26.780906677246094
6.2861857414245605,26.664539337158203
-40.539920806884766,26.923114776611328
-41.6576042175293,26.844430923461914
-56.57878494262695,27.14837074279785
1.75494384765625,26.68293571472168
-2.081968307495117,26.814760208129883
8.413833618164062,26.954639434814453
56.472198486328125,26.342187881469727
10.808362007141113,26.808320999145508
-0.08835029602050781,26.61416244506836
-58.46647644042969,27.222681045532227
-32.933074951171875,26.946489334106445
8.235386848449707,26.674375534057617
33.02559280395508,26.404436111450195
0.31262874603271484,26.661861419677734
-48.716766357421875,27.0008544921875
-15.223480224609375,26.43794822692871
-35.026329040527344,26.77764129638672
-24.804582595825195,26.968006134033203
40.019371032714844,26.60016632080078
36.477378845214844,26.866100311279297
52.19601058959961,26.6805419921875
36.28820037841797,26.664203643798828
-10.918168067932129,26.88266372680664
-23.730854034423828,26.900745391845703
-12.224337577819824,26.853126525878906
2.7722434997558594,26.91787338256836
27.554645538330078,26.5727596282959
-3.2134182453155518,26.84081268310547
-7.74937105178833,26.933359146118164
17.755998611450195,26.72991371154785
24.453479766845703,26.637344360351562
-11.184408187866211,26.843360900878906
10.535584449768066,26.599117279052734
-19.31300163269043,26.767213821411133
-16.29020118713379,26.702810287475586
-22.410400390625,27.02290153503418
58.732547760009766,26.323535919189453
56.438087463378906,26.542308807373047
46.86035919189453,26.600908279418945
6.299590587615967,26.869226455688477
-8.523937225341797,26.613739013671875
-18.547012329101562,26.580942153930664
-29.618810653686523,26.757593154907227
-0.016696691513061523,26.59035301208496
-18.707094192504883,26.82447052001953
-0.3219890594482422,26.7939453125
-5.032503604888916,26.871164321899414
19.112607955932617,26.73289680480957
12.744512557983398,26.74124526977539
-3.019960880279541,26.720561981201172
-51.101478576660156,27.00395393371582
-35.46138381958008,26.594995498657227
-49.86763000488281,26.873088836669922
-18.063732147216797,26.67403793334961
2.378170967102051,26.894920349121094
35.63882827758789,26.57619857788086
30.441280364990234,26.617074966430664
18.85845947265625,26.50942611694336
-45.536376953125,27.015426635742188
-53.86517333984375,26.97575569152832
-15.003706932067871,26.46445083618164
-14.124211311340332,26.727418899536133
16.159963607788086,26.7281436920166
43.41825866699219,26.53622055053711
42.69576644897461,26.514612197875977
13.637113571166992,26.67474365234375
-14.044305801391602,26.673358917236328
-45.597900390625,26.951404571533203
-6.706766605377197,26.400218963623047
3.0016345977783203,26.56490707397461
11.084638595581055,26.477367401123047
-9.39421558380127,26.606508255004883
-17.438215255737305,26.748294830322266
12.519705772399902,26.57378578186035
-3.46028995513916,26.78270149230957
31.329885482788086,26.434566497802734
-0.30559587478637695,26.822486877441406
12.121572494506836,26.388103485107422
-25.412635803222656,26.484943389892578
-50.70198059082031,26.688579559326172
-34.684024810791016,26.46327018737793
-25.62964630126953,26.58154296875
-20.122346878051758,26.918495178222656
41.98057556152344,26.617082595825195
38.22206115722656,26.986047744750977
69.87208557128906,26.588438034057617
59.50220489501953,26.617612838745117
45.66011047363281,26.535053253173828
7.860130310058594,26.587003707885742
-42.919456481933594,26.646530151367188
-86.5994644165039,26.94591522216797
-75.0157470703125,26.61819839477539
-62.45143127441406,26.5538387298584
-39.24403762817383,26.499082565307617
-20.941884994506836,26.65825653076172
15.302749633789062,26.750768661499023
41.30470275878906,26.738372802734375
60.323272705078125,26.56451416015625
52.2513427734375,26.561664581298828
5.867380619049072,26.98806381225586
-2.5579302310943604,26.594226837158203
-14.669742584228516,26.569894790649414
-26.712263107299805,26.754594802856445
22.158674240112305,26.16410255432129
-26.117576599121094,26.934812545776367
6.731929302215576,26.582788467407227
-11.827046394348145,26.852466583251953
15.855188369750977,26.62565040588379
25.57324981689453,26.40921401977539
-26.8680419921875,26.938955307006836
5.395153045654297,26.445266723632812
-12.2514009475708,26.48270034790039
-21.81494140625,26.67987060546875
-13.58818531036377,26.75046730041504
17.21676254272461,26.710533142089844
9.142885208129883,26.98419761657715
46.09247589111328,26.35727882385254
21.01873016357422,26.497018814086914
-22.280227661132812,26.641735076904297
-12.656896591186523,26.281959533691406
-31.562223434448242,26.63559341430664
-9.239004135131836,26.585607528686523
26.996166229248047,26.41022491455078
37.159141540527344,26.47294044494629
17.75501251220703,26.708892822265625
-19.514623641967773,27.029638290405273
-1.6884832382202148,26.66875648498535
-15.08182430267334,26.679889678955078
-6.878584384918213,26.52819061279297
1.8097565174102783,26.614643096923828
7.520175933837891,26.521848678588867
-1.4815526008605957,26.481586456298828
-9.584165573120117,26.59768295288086
-0.9034010171890259,26.675941467285156
32.12380599975586,26.48263168334961
34.77549362182617,26.542295455932617
14.305459022521973,26.70440673828125
-7.778624057769775,26.704374313354492
5.220174789428711,26.40496063232422
-30.220985412597656,26.665260314941406
-43.58841323852539,26.852310180664062
-30.279521942138672,26.78969955444336
-7.375699996948242,26.821361541748047
37.87794494628906,26.636253356933594
64.1013412475586,26.483978271484375
60.11712646484375,26.619577407836914
29.0756778717041,26.92980194091797
28.211029052734375,26.60544204711914
-8.190133094787598,26.603853225708008
-41.745697021484375,26.885082244873047
-26.741764068603516,26.572113037109375
-34.71720504760742,26.887998580932617
28.524681091308594,26.276248931884766
2.4684391021728516,26.822689056396484
21.14508056640625,26.443771362304688
-16.91094970703125,26.75585174560547
-20.08776092529297,26.766016006469727
-14.756946563720703,26.891746520996094
22.74784278869629,26.676286697387695
25.31069564819336,26.771997451782227
9.901285171508789,26.930191040039062
-5.762279033660889,26.844768524169922
16.153976440429688,26.494409561157227
-20.321369171142578,26.791561126708984
-17.528968811035156,26.73563575744629
-10.883869171142578,26.883668899536133
53.84065246582031,26.248008728027344
47.345664978027344,26.556055068969727
29.883378982543945,26.711454391479492
32.521873474121094,26.35732650756836
-23.422298431396484,26.720603942871094
-23.67226791381836,26.541227340698242
-46.78195571899414,26.88427734375
-12.287932395935059,26.61138153076172
12.856888771057129,26.664077758789062
28.110572814941406,26.58119773864746
42.68975067138672,26.274078369140625
-4.9468207359313965,26.73556137084961
-19.588584899902344,26.944778442382812
-1.2808059453964233,26.844520568847656
31.711933135986328,26.669818878173828
55.35838317871094,26.428144454956055
29.613101959228516,26.713594436645508
-1.8137006759643555,26.866008758544922
-8.595401763916016,26.80881118774414
15.008660316467285,26.55515480041504
-14.185730934143066,26.85971450805664
18.180667877197266,26.42464828491211
-3.4034292697906494,26.634199142456055
3.9624485969543457,26.595821380615234
-5.0572028160095215,26.614131927490234
-0.6322681903839111,26.66083335876465
4.1217241287231445,26.59262466430664
27.045021057128906,26.080476760864258
-51.30840301513672,26.98795509338379
-45.731224060058594,26.793502807617188
-15.987385749816895,26.531217575073242
-9.56006908416748,26.766223907470703
27.085689544677734,26.687641143798828
51.329742431640625,26.598125457763672
40.1894416809082,26.836349487304688
30.675128936767578,26.805404663085938
26.44923973083496,26.465106964111328
-9.509929656982422,26.561805725097656
-30.183725357055664,26.606897354125977
-46.69529724121094,26.843358993530273
-14.071744918823242,26.480289459228516
5.53661584854126,26.566390991210938
12.036454200744629,26.609224319458008
16.906599044799805,26.398231506347656
-15.476387023925781,26.65207290649414
-5.991043567657471,26.425426483154297
-6.621336936950684,26.60867691040039
17.845794677734375,26.556230545043945
20.639741897583008,26.610675811767578
25.795957565307617,26.427488327026367
-28.640457153320312,27.0013484954834
-8.746304512023926,26.5981388092041
5.5852460861206055,26.55116081237793
-10.90610122680664,26.74309730529785
5.421191215515137,26.60102653503418
16.02362060546875,26.38144302368164
-15.632362365722656,26.5700626373291
-18.42113494873047,26.6290283203125
-5.543211460113525,26.572834014892578
10.462085723876953,26.68197250366211
19.69976234436035,26.6298885345459
20.047082901000977,26.52557373046875
9.553133010864258,26.368194580078125
-25.466392517089844,26.47359275817871
-47.187904357910156,26.616294860839844
-37.047340393066406,26.499187469482422
-19.228239059448242,26.409534454345703
-6.973142623901367,26.6551513671875
45.51509094238281,26.363582611083984
52.83548355102539,26.54315948486328
65.60322570800781,26.405567169189453
32.502525329589844,26.84735107421875
26.878360748291016,26.599653244018555
-8.191049575805664,26.66745376586914
1.8175550699234009,26.243789672851562
-38.950584411621094,26.516529083251953
-63.62068557739258,26.7368106842041
-60.97384262084961,26.747989654541016
-26.38759994506836,26.467605590820312
-4.292640686035156,26.573238372802734
46.27424621582031,26.393898010253906
60.108890533447266,26.48493766784668
50.03099822998047,26.779399871826172
70.13261413574219,26.323902130126953
32.04644012451172,26.63724136352539
1.7297444343566895,26.62544059753418
-39.71525955200195,26.65473747253418
-56.543540954589844,26.575307846069336
-73.90081024169922,26.6763916015625
-49.714622497558594,26.379201889038086
-39.29975128173828,26.450716018676758
-21.14870262145996,26.656368255615234
43.43330001831055,26.266878128051758
57.60246276855469,26.419958114624023
46.94969940185547,26.679637908935547
42.60091018676758,26.65212631225586
14.476497650146484,26.79617691040039
-6.724418640136719,26.67143440246582
-11.525989532470703,26.52705192565918
-17.17641258239746,26.611085891723633
-3.3759605884552,26.610027313232422
29.663230895996094,26.49518585205078
16.29064178466797,26.910810470581055
38.19795227050781,26.407913208007812
14.898362159729004,26.558761596679688
1.6474332809448242,26.32754898071289
-60.72698974609375,26.74251937866211
-66.2935791015625,26.488037109375
-70.5119857788086,26.4939022064209
-62.44310760498047,26.418325424194336
-42.580142974853516,26.415040969848633
-22.0952205657959,26.5845947265625
16.338733673095703,26.580720901489258
47.33388137817383,26.465789794921875
42.155364990234375,26.67985725402832
47.830360412597656,26.49785041809082
7.284038066864014,26.84566307067871
-10.15610408782959,26.677444458007812
-6.331345558166504,26.365873336791992
-23.93852996826172,26.712785720825195
5.897193908691406,26.460905075073242
8.959263801574707,26.380977630615234
-9.930129051208496,26.532609939575195
-18.893287658691406,26.680519104003906
5.83904504776001,26.49445343017578
2.0341358184814453,26.593852996826172
4.482140064239502,26.339637756347656
-30.746362686157227,26.549047470092773
-41.75566101074219,26.605093002319336
-51.803062438964844,26.89100456237793
-9.548578262329102,26.45020866394043
18.81245994567871,26.44198226928711
24.1092529296875,26.59721565246582
48.692325592041016,26.13389778137207
21.1828670501709,26.3795223236084
-3.4611740112304688,26.373544692993164
-16.95831298828125,26.41027069091797
-20.374277114868164,26.57076072692871
-7.125054836273193,26.608352661132812
15.711575508117676,26.611005783081055
35.66056442260742,26.45124053955078
40.355106353759766,26.302446365356445
16.49912452697754,26.520221710205078
-6.910105228424072,26.481361389160156
-8.783074378967285,26.33390998840332
-21.383947372436523,26.595508575439453
2.446310043334961,26.43390655517578
3.7895560264587402,26.484161376953125
-14.444960594177246,26.579797744750977
-14.752178192138672,26.600605010986328
36.094078063964844,26.008378982543945
17.65465545654297,26.344745635986328
0.4140644073486328,26.431495666503906
-28.19034767150879,26.555322647094727
-18.842910766601562,26.279478073120117
-29.980754852294922,26.571266174316406
-3.24432373046875,26.409381866455078
15.964841842651367,26.59308624267578
34.8687744140625,26.481605529785156
26.785320281982422,26.588560104370117
19.8769588470459,26.497238159179688
-0.8360140323638916,26.431764602661133
-3.391724109649658,26.24855613708496
-23.412017822265625,26.595996856689453
-10.243122100830078,26.620758056640625
25.60161018371582,26.403121948242188
32.318702697753906,26.469776153564453
36.08106231689453,26.32806396484375
-4.009906768798828,26.767162322998047
15.986161231994629,26.374021530151367
-0.0904393196105957,26.421777725219727
-26.373727798461914,26.440834045410156
-28.125381469726562,26.317672729492188
-37.790283203125,26.571252822875977
-19.72705841064453,26.568208694458008
27.864990234375,26.232704162597656
28.86823272705078,26.421581268310547
38.01117706298828,26.246862411499023
1.3917832374572754,26.64487075805664
-2.223987579345703,26.2784423828125
-36.988460540771484,26.72835922241211
-16.202106475830078,26.442447662353516
13.11388111114502,26.215410232543945
-23.229337692260742,26.876140594482422
11.44217300415039,26.5970516204834
30.518875122070312,26.2652645111084
-6.490388870239258,26.694454193115234
8.159987449645996,26.483062744140625
-3.7026619911193848,26.466571807861328
-27.30884552001953,26.91914939880371
-8.672331809997559,26.800508499145508
39.727115631103516,26.54633140563965
33.59803771972656,26.79834747314453
41.13030242919922,26.637027740478516
12.45233154296875,26.82883071899414
-4.472312927246094,26.56830596923828
-8.161371231079102,26.444591522216797
-16.14926528930664,26.62994956970215
-19.570528030395508,26.927915573120117
34.8865966796875,26.57856559753418
55.58282470703125,26.49521255493164
48.780338287353516,26.55564308166504
19.86408042907715,26.68101692199707
-37.84954071044922,27.043041229248047
-34.30479049682617,26.778926849365234
-49.22797775268555,27.05079460144043
-15.7680082321167,26.821895599365234
-0.45894908905029297,27.04534912109375
19.81999397277832,26.96259307861328
35.35849380493164,26.742170333862305
23.140785217285156,26.624109268188477
-37.253868103027344,27.023006439208984
-25.65686798095703,26.647199630737305
-21.801368713378906,26.651077270507812
-31.5982666015625,27.09300994873047
33.88786697387695,26.611190795898438
63.712127685546875,26.31393051147461
52.00379180908203,26.440757751464844
40.142276763916016,26.338327407836914
1.5886645317077637,26.503440856933594
-44.21969985961914,26.69795036315918
-68.95095825195312,26.810213088989258
-57.81702423095703,26.551328659057617
-50.818172454833984,26.628820419311523
-31.558320999145508,26.624622344970703
5.408463954925537,26.5371036529541
13.066205978393555,26.613815307617188
21.34111213684082,26.499656677246094
5.993717193603516,26.577449798583984
-19.061424255371094,26.592609405517578
-28.722919464111328,26.63307762145996
-12.98949909210205,26.414722442626953
9.635527610778809,26.38986587524414
10.764509201049805,26.416221618652344
0.4408841133117676,26.37417221069336
-35.409027099609375,26.604707717895508
-38.46857452392578,26.567981719970703
-20.099594116210938,26.35999870300293
-7.807189464569092,26.434368133544922
18.351329803466797,26.474416732788086
29.95684242248535,26.51602554321289
21.717777252197266,26.61807632446289
22.461912155151367,26.405595779418945
-1.0389549732208252,26.396011352539062
-12.0252046585083,26.35449981689453
-16.257394790649414,26.46269989013672
-3.674436569213867,26.493284225463867
44.3460578918457,26.133148193359375
30.33051300048828,26.639936447143555
32.63893508911133,26.613933563232422
39.18584442138672,26.22382354736328
-1.4727001190185547,26.47274398803711
-25.361343383789062,26.580244064331055
-9.079633712768555,26.301610946655273
-19.930395126342773,26.68864631652832
13.293033599853516,26.528425216674805
16.351303100585938,26.610620498657227
23.673603057861328,26.384750366210938
4.657060146331787,26.338754653930664
-30.45236587524414,26.44130516052246
-50.78722381591797,26.583959579467773
-44.25129318237305,26.425535202026367
-22.608028411865234,26.254549026489258
-26.752342224121094,26.84980583190918
28.93883514404297,26.472076416015625
49.45729446411133,26.460750579833984
55.33916091918945,26.431068420410156
34.8050422668457,26.673763275146484
32.39957809448242,26.24518394470215
-14.487022399902344,26.532947540283203
-28.445375442504883,26.509252548217773
-24.173429489135742,26.415605545043945
-29.000850677490234,26.736711502075195
0.43199288845062256,26.589258193969727
21.87866973876953,26.3985595703125
6.123467445373535,26.637603759765625
-2.930248737335205,26.55038833618164
4.631099224090576,26.35881233215332
-21.826156616210938,26.57028579711914
-12.136434555053711,26.415021896362305
-12.436988830566406,26.66774559020996
32.91962814331055,26.406402587890625
37.06329345703125,26.467065811157227
13.357054710388184,26.833410263061523
-1.860823631286621,26.80103302001953
1.4536786079406738,26.653921127319336
-6.3447465896606445,26.51825714111328
-5.478199481964111,26.504919052124023
13.953662872314453,26.41081428527832
7.532090663909912,26.486042022705078
-5.731972694396973,26.450756072998047
-14.851662635803223,26.54536247253418
9.493705749511719,26.347883224487305
0.5750347375869751,26.473346710205078
-8.96737289428711,26.349950790405273
-6.149735927581787,26.27501678466797
14.154260635375977,26.278766632080078
8.917609214782715,26.374116897583008
-19.194557189941406,26.652822494506836
-22.95345687866211,26.740867614746094
18.318347930908203,26.365510940551758
28.6422061920166,26.248502731323242
-15.168984413146973,26.791053771972656
-2.391530990600586,26.57270050048828
23.233642578125,26.577632904052734
8.177852630615234,26.90403175354004
23.140220642089844,26.330089569091797
-30.767507553100586,26.70878791809082
-29.761829376220703,26.4992733001709
-21.808364868164062,26.491350173950195
-5.798801898956299,26.498035430908203
23.413604736328125,26.555870056152344
40.72732925415039,26.464210510253906
18.005126953125,26.72314453125
18.664201736450195,26.3035888671875
-23.053682327270508,26.352760314941406
-40.245399475097656,26.453039169311523
-30.06529998779297,26.27260971069336
-40.792869567871094,26.688922882080078
-4.7271857261657715,26.54857635498047
29.121173858642578,26.666887283325195
37.11957931518555,26.84424591064453
60.73948669433594,26.469432830810547
66.48930358886719,26.254364013671875
36.862937927246094,26.391033172607422
-6.947935581207275,26.536285400390625
-31.74753189086914,26.688892364501953
-33.21595001220703,26.708127975463867
-20.70714569091797,26.73868179321289
12.070205688476562,26.588045120239258
34.84996795654297,26.354875564575195
6.153824329376221,26.810260772705078
6.111515998840332,26.4986515045166
-26.529172897338867,26.552927017211914
-28.568500518798828,26.351015090942383
-15.646700859069824,26.183382034301758
1.2214971780776978,26.162372589111328
-9.889701843261719,26.440975189208984
9.37385082244873,26.43559455871582
13.250335693359375,26.4227294921875
3.809507369995117,26.42479705810547
-19.374353408813477,26.34954833984375
-31.867122650146484,26.44268798828125
-30.700681686401367,26.486061096191406
-11.76850700378418,26.52367401123047
33.92570495605469,26.27152442932129
45.43461608886719,26.310335159301758
41.48786926269531,26.361339569091797
29.823991775512695,26.29935073852539
12.744623184204102,26.10260009765625
-18.593360900878906,26.001611709594727
-66.37789154052734,26.555526733398438
-47.28567123413086,26.081655502319336
-59.386722564697266,26.41172218322754
-31.509502410888672,26.275745391845703
-8.7094144821167,26.44855308532715
27.58060646057129,26.62152099609375
75.64146423339844,26.141284942626953
56.817142486572266,26.69708251953125
58.299556732177734,26.503334045410156
34.49432373046875,26.60574722290039
8.996862411499023,26.513336181640625
-36.522193908691406,26.656179428100586
-47.30658721923828,26.467445373535156
-64.1134262084961,26.677780151367188
-24.557043075561523,26.043935775756836
-17.76616668701172,26.22787857055664
-12.239890098571777,26.68925666809082
36.801475524902344,26.49991226196289
63.63440704345703,26.437744140625
70.1327896118164,26.439258575439453
39.18782424926758,26.909252166748047
48.873714447021484,26.38379669189453
15.472126960754395,26.47793197631836
-1.2056570053100586,26.033056259155273
-49.704833984375,26.42447280883789
-54.95265579223633,26.286575317382812
-58.50473403930664,26.33641242980957
-48.79030227661133,26.414472579956055
-26.5411376953125,26.540124893188477
14.735980033874512,26.493532180786133
47.61830139160156,26.2380313873291
44.17724609375,26.328876495361328
11.51021957397461,26.7773494720459
-7.1256208419799805,26.629121780395508
-11.501185417175293,26.512304306030273
2.6178367137908936,26.371355056762695
-8.100144386291504,26.385128021240234
1.7203361988067627,26.307506561279297
7.2723798751831055,26.291824340820312
1.052452564239502,26.395374298095703
-27.0296573638916,26.502925872802734
-29.385995864868164,26.488611221313477
-25.696393966674805,26.603816986083984
16.418231964111328,26.190414428710938
2.103407382965088,26.599559783935547
3.18961763381958,26.497299194335938
-6.042243957519531,26.304004669189453
-26.351455688476562,26.5626277923584
-15.242568016052246,26.5028133392334
13.171778678894043,26.359363555908203
5.943508148193359,26.60689353942871
22.23434829711914,26.140823364257812
-25.899433135986328,26.7169132232666
-20.108999252319336,26.50762367248535
-1.0381653308868408,26.2613525390625
25.911998748779297,26.117727279663086
2.2729244232177734,26.692598342895508
18.925458908081055,26.23326873779297
-17.514720916748047,26.60199737548828
-16.627933502197266,26.56174087524414
-9.503938674926758,26.661895751953125
21.424055099487305,26.391897201538086
28.014856338500977,26.408784866333008
15.599116325378418,26.464218139648438
